Participant_ID,Country,Partner,Gender,Town,District,Age_Group,Savings_Program,Leadership_Program,Agriculture_Program,Literacy_Program,n_Programs,FFS,FDS,Months_Enough_Food,Months_Insufficient_Food,Business_Plan,Management_Confidence,Sustainable_Ag_Practices,Minimum_Tillage,Soil_Covered,Crop_Rotation,All_Sustainable_Practices,Increased_Yield,Drought_Disease_Resistance,Sustainable_Useful,Literacy_Helped,Increased_Knowledge,Food_Ran_Out,Vegetables,Fruits
270,Bangladesh,pari,female,Nazirpur,Kalmakanda,30_49,no,yes,yes,no,2,3,11,11,1,has_plan,confident,1,NA,NA,NA,NA,1,0,Useful,NA,1,NA,yes_everyone,yes_everyone
25,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
50,Bangladesh,sathi,male,"49, Arshed Nagar",Tongi,30_49,yes,no,no,yes,2,5,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
30,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
212,Bangladesh,sathi,female,49 Maniknagor,Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
198,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,9,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,no_one,yes_everyone
177,Bangladesh,sathi,male,"44, Walter Road",Sutrapur,under_30,yes,no,no,yes,2,5,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
180,Bangladesh,sathi,male,"44, Walter Road",Sutrapur,30_49,yes,no,no,yes,2,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
117,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
120,Bangladesh,sathi,female,5 Bauniabadh,Mirpur,30_49,yes,yes,no,yes,3,7,11,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
6,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
165,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,under_30,yes,yes,no,yes,3,6,8,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
1,Bangladesh,sathi,female,"49,Maniknagar",Jatrabari,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
8,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
89,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
44,Bangladesh,sathi,male,"5, Bouniabad",Mirpur,50_plus,yes,no,no,yes,2,6,8,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
63,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
38,Bangladesh,sathi,male,49 Maniknagar,Jatrabari,under_30,yes,no,no,yes,2,6,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
168,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,30_49,yes,no,no,yes,2,5,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
78,Bangladesh,sathi,male,"49, Arshad Nagar",Tongi,50_plus,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
172,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,50_plus,yes,no,no,yes,2,5,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
74,Bangladesh,sathi,male,"22, Gonoktuly",Lalbagh,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
47,Bangladesh,sathi,male,"22, Gonoktuly",Lalbag,under_30,yes,no,no,yes,2,4,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
95,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,30_49,yes,yes,no,yes,3,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
96,Bangladesh,sathi,female,"22, Gonoktuly",Lalbagh,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
61,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,50_plus,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
182,Bangladesh,sathi,male,"22, Gonoktuly",Lalbag,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
131,Bangladesh,sathi,male,22 Gonoktuly,Lalbagh,under_30,yes,yes,no,yes,3,5,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
139,Bangladesh,sathi,male,5 Bauniabadh,Mirpur,30_49,yes,no,no,yes,2,5,9,11,1,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
2,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
32,Bangladesh,sathi,male,49 Maniknagar,Jatrabari,30_49,yes,no,no,yes,2,5,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
171,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
24,Bangladesh,sathi,female,"22,Gonoktuly",Lalbagh,30_49,yes,no,no,yes,2,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
16,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
58,Bangladesh,sathi,male,"49, Maniknagar",Jatarabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
174,Bangladesh,sathi,male,"49, Arshad Nagar",Tongi,30_49,yes,yes,no,yes,3,4,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
12,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
105,Bangladesh,sathi,female,"22, Gonoktuli City Colony",Lalbagh,under_30,yes,no,no,yes,2,7,10,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
206,Bangladesh,sathi,male,49 Minaknagor,Jatrabari,50_plus,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
55,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
116,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
83,Bangladesh,sathi,female,44 Walter Road,Sutrapur,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
138,Bangladesh,sathi,male,"5, Bauniabadh",Mirpur,30_49,yes,yes,no,yes,3,5,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
62,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
26,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,30_49,yes,no,no,yes,2,5,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
104,Bangladesh,sathi,female,49 Arshad Nagor,Tongi,30_49,yes,yes,no,yes,3,6,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
39,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,30_49,yes,yes,no,yes,3,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
167,Bangladesh,sathi,female,"49,Arshad Nagar",Tongi,30_49,yes,no,no,yes,2,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
7,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,6,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
170,Bangladesh,sathi,female,49 Maniknagar,Jatrabari,30_49,yes,no,no,yes,2,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_you
27,Bangladesh,sathi,female,"22, Gonoktoly",Lalbagh,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
92,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
18,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,5,9,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
203,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,30_49,yes,yes,no,yes,3,5,7,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,no_one,no_one
28,Bangladesh,sathi,female,"22, Gonoktuly",Lalbagh,under_30,yes,yes,no,yes,3,7,11,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
115,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,30_49,yes,yes,no,yes,3,7,11,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
213,Bangladesh,sathi,female,49 Maniknagor,Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
85,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
19,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,30_49,yes,yes,no,yes,3,5,11,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
112,Bangladesh,sathi,female,"22, Gonoktuli City Colony",Lalbagh,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
144,Bangladesh,sathi,male,"49,Earshad Nagar",Tongi,under_30,yes,no,no,yes,2,5,10,11,1,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
195,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
35,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
126,Bangladesh,sathi,female,5 Bouniabadh,Mirpur,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
100,Bangladesh,sathi,female,"22, Gonoktuly",Lalbagh,30_49,yes,no,no,yes,2,5,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,no_one,yes_everyone
124,Bangladesh,sathi,female,44 Walter Road,Sutrapur,30_49,yes,no,no,yes,2,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
202,Bangladesh,sathi,female,"5, Bouniabadh",Mirpur,30_49,yes,yes,no,yes,3,5,7,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
122,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
101,Bangladesh,sathi,female,49 Arshad Nagor,Tongi,30_49,yes,no,no,yes,2,5,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
148,Bangladesh,sathi,female,49 Maniknagar,Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
73,Bangladesh,sathi,male,"22, Gonoktuly",Lalbagh,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
48,Bangladesh,sathi,male,"22, Gonoktuly",Lalbagh,30_49,yes,no,no,yes,2,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_you
81,Bangladesh,sathi,female,44 Walter Road,Sutrapur,30_49,yes,yes,no,yes,3,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
49,Bangladesh,sathi,male,"5, Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,6,7,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
23,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,under_30,yes,no,no,yes,2,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
31,Bangladesh,sathi,female,"49,Maniknagar",Jatrabari,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
71,Bangladesh,sathi,male,"22, Gonoktuly",Lalbagh,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
158,Bangladesh,sathi,female,"49, Maniknagor",Jatrabari,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
106,Bangladesh,sathi,female,"22,Gonoktuli City Colony",Lalbagh,30_49,yes,no,no,yes,2,6,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
56,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
145,Bangladesh,sathi,male,"49, Aarshad Nagar",Tongi,50_plus,yes,yes,no,yes,3,5,10,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
119,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
149,Bangladesh,sathi,female,49 Maniknagar,Jatrabari,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
111,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
121,Bangladesh,sathi,female,44 Walter  Road,Sutrapur,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
209,Bangladesh,sathi,female,"5,BOUNIYABADH",MIRPUR,30_49,yes,yes,no,yes,3,7,11,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
69,Bangladesh,sathi,male,"5, Bauniabadh",Mirpur,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
110,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,30_49,yes,yes,no,yes,3,6,11,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
68,Bangladesh,sathi,male,"5, Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
169,Bangladesh,sathi,female,"49, Arshad Nagar",Tongi,30_49,yes,no,no,yes,2,5,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
153,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
132,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,6,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
59,Bangladesh,sathi,male,"49, Maniknagar",Jatrabari,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
79,Bangladesh,sathi,female,44 Walter Road,Sutrapur,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
86,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
184,Bangladesh,sathi,male,"5, Bauniabadh",Mirpur,under_30,yes,no,no,yes,2,5,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
5,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
192,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,yes,no,yes,3,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
9,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
15,Bangladesh,sathi,female,"5,Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,5,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
150,Bangladesh,sathi,female,49 Maniknagar,Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
159,Bangladesh,sathi,female,"22, Gonoktuly",Lalbagh,30_49,yes,yes,no,yes,3,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
190,Bangladesh,sathi,male,"22, Gonoktuly",Lalbagh,under_30,yes,no,no,yes,2,5,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
53,Bangladesh,sathi,male,"49, Arshhed Nagar",Tongi,30_49,yes,no,no,yes,2,6,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
90,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,under_30,yes,no,no,yes,2,6,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
41,Bangladesh,sathi,male,"5, Bouniabadh",Mirpur,under_30,yes,no,no,yes,2,5,7,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
82,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
97,Bangladesh,sathi,female,"22, Gonoktuly",Lalbagh,under_30,yes,no,no,yes,2,5,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
135,Bangladesh,sathi,male,44 Walter Road,Sutrapur,30_49,yes,yes,no,yes,3,6,11,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
134,Bangladesh,sathi,male,44 Walter Road,Sutrapur,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
20,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,under_30,yes,no,no,yes,2,5,8,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
65,Bangladesh,sathi,male,"5, Bauniabadh",Mirpur,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
70,Bangladesh,sathi,male,"5, Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
196,Bangladesh,sathi,female,"5,Bouniabadh",Mirpur,30_49,yes,yes,no,yes,3,5,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
176,Bangladesh,sathi,female,"44, Walter Road",Sutrapur,30_49,yes,no,no,yes,2,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
52,Bangladesh,sathi,male,"49, Arshad Nagar",Tongi,30_49,yes,yes,no,yes,3,6,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
14,Bangladesh,sathi,female,"5, Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,6,11,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
88,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,under_30,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
107,Bangladesh,sathi,female,"22,Gonoktuli City Colony",Lalbagh,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
128,Bangladesh,sathi,male,49 Maniknagar,Jatrabari,30_49,yes,no,no,yes,2,7,10,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
185,Bangladesh,sathi,male,"5, Bauniabadh",Mirpur,30_49,yes,no,no,yes,2,6,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
157,Bangladesh,sathi,female,"49, Maniknager",Jatrabari,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
161,Bangladesh,sathi,female,49 Maniknagor,Jatrabari,30_49,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
80,Bangladesh,sathi,female,44 Walter Road,Sutrapur,under_30,yes,yes,no,yes,3,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
3,Bangladesh,sathi,female,"49, Maniknagar",Jatrabari,30_49,yes,no,no,yes,2,7,11,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
